00:00.0,0.624288
00:00.0,0.625715
00:00.0,0.533478
00:00.0,0.564366
00:00.0,0.601382
00:00.0,0.555742
00:00.0,0.547001
00:00.0,0.591557
00:00.0,0.566791
00:00.0,0.550303
00:00.0,0.568344
00:00.0,0.56853
00:00.0,0.552952
00:00.0,0.563312
00:00.0,0.563641
00:00.0,0.550821
00:00.0,0.548062
00:00.0,0.562419
00:00.0,0.559997
00:00.0,0.554405
00:00.0,0.552294
00:00.0,0.552647
00:00.0,0.555026
00:00.0,0.55422
00:00.0,0.553459
00:00.0,0.551006
00:00.0,0.556678
00:00.0,0.56199
00:00.0,0.556137
00:00.0,0.546561
00:00.0,0.548169
00:00.0,0.561699
00:00.0,0.549656
00:00.0,0.545665
00:00.0,0.545889
00:00.0,0.552039
00:00.0,0.545127
00:00.0,0.547496
00:00.0,0.543863
00:00.0,0.539098
00:00.1,0.544496
00:00.1,0.543904
00:00.1,0.545273
00:00.1,0.54074
00:00.1,0.53754
00:00.1,0.54614
00:00.1,0.554865
00:00.1,0.541733
00:00.1,0.539106
00:00.1,0.53812
00:00.1,0.541989
00:00.1,0.544563
00:00.1,0.538477
00:00.1,0.541527
00:00.1,0.540624
00:00.1,0.534338
00:00.1,0.533028
00:00.1,0.530484
00:00.1,0.53296
00:00.1,0.533986
00:00.1,0.528352
00:00.1,0.525911
00:00.1,0.525024
00:00.1,0.534452
00:00.1,0.538798
00:00.1,0.534883
00:00.1,0.528372
00:00.1,0.530473
00:00.1,0.538457
00:00.1,0.533155
00:00.1,0.534177
00:00.1,0.531043
00:00.1,0.536879
00:00.1,0.528085
00:00.1,0.525785
00:00.1,0.52316
00:00.1,0.52166
00:00.1,0.51914
00:00.1,0.526098
00:00.1,0.528142
00:00.1,0.525898
00:00.1,0.522808
00:00.1,0.524939
00:00.1,0.534933
00:00.1,0.518127
00:00.1,0.518828
00:00.1,0.532556
00:00.1,0.530986
00:00.1,0.528549
00:00.1,0.521673
00:00.1,0.511106
00:00.1,0.524728
00:00.1,0.517451
00:00.1,0.518112
00:00.1,0.51687
00:00.1,0.508493
00:00.1,0.516517
00:00.1,0.518283
00:00.1,0.514832
00:00.1,0.511588
00:00.1,0.507313
00:00.1,0.516153
00:00.1,0.514871
00:00.1,0.524712
00:00.1,0.513394
00:00.1,0.515549
00:00.1,0.521713
00:00.1,0.51824
00:00.1,0.507851
00:00.1,0.515508
00:00.1,0.515815
00:00.1,0.513606
00:00.1,0.516305
00:00.1,0.501246
00:00.1,0.506787
00:00.1,0.507626
00:00.1,0.506638
00:00.1,0.502159
00:00.1,0.505658
00:00.2,0.508263
00:00.2,0.513295
00:00.2,0.509808
00:00.2,0.503979
00:00.2,0.508006
00:00.2,0.508938
00:00.2,0.508472
00:00.2,0.518179
00:00.2,0.504515
00:00.2,0.502987
00:00.2,0.505483
00:00.2,0.509209
00:00.2,0.501221
00:00.2,0.50244
00:00.2,0.501218
00:00.2,0.500465
00:00.2,0.502815
00:00.2,0.501857
00:00.2,0.493364
00:00.2,0.500559
00:00.2,0.502471
00:00.2,0.501563
00:00.2,0.496677
00:00.2,0.501741
00:00.2,0.502935
00:00.2,0.501607
00:00.2,0.49161
00:00.2,0.494777
00:00.2,0.497003
00:00.2,0.507394
00:00.2,0.497023
00:00.2,0.50043
00:00.2,0.483945
00:00.2,0.492257
00:00.2,0.490275
00:00.2,0.490688
00:00.2,0.484679
00:00.2,0.491598
00:00.2,0.490047
00:00.2,0.496869
00:00.2,0.492318
00:00.2,0.49481
00:00.2,0.490612
00:00.2,0.490127
00:00.2,0.495492
00:00.2,0.491748
00:00.2,0.483479
00:00.2,0.493065
00:00.2,0.487192
00:00.2,0.494259
00:00.2,0.484198
00:00.2,0.483538
00:00.2,0.490056
00:00.2,0.486066
00:00.2,0.487353
00:00.2,0.482079
00:00.2,0.483815
00:00.2,0.48197
00:00.2,0.479103
00:00.2,0.480742
00:00.2,0.476115
00:00.2,0.483139
00:00.2,0.484233
00:00.2,0.482493
00:00.2,0.480612
00:00.2,0.47874
00:00.2,0.477517
00:00.2,0.479961
00:00.2,0.481229
00:00.2,0.4732
00:00.2,0.477956
00:00.2,0.481723
00:00.2,0.483806
00:00.2,0.479094
00:00.2,0.474052
00:00.2,0.483839
00:00.2,0.475617
00:00.2,0.476107
00:00.2,0.477522
00:00.3,0.477618
00:00.3,0.471286
00:00.3,0.480591
00:00.3,0.475191
00:00.3,0.478802
00:00.3,0.47272
00:00.3,0.478346
00:00.3,0.483835
00:00.3,0.477653
00:00.3,0.469121
00:00.3,0.477783
00:00.3,0.470037
00:00.3,0.479222
00:00.3,0.475077
00:00.3,0.47039
00:00.3,0.47671
00:00.3,0.472196
00:00.3,0.468642
00:00.3,0.467661
00:00.3,0.475704
00:00.3,0.47222
00:00.3,0.477978
00:00.3,0.474036
00:00.3,0.46546
00:00.3,0.467199
00:00.3,0.469591
00:00.3,0.471267
00:00.3,0.464944
00:00.3,0.467084
00:00.3,0.473693
00:00.3,0.46968
00:00.3,0.463903
00:00.3,0.464867
00:00.3,0.468097
00:00.3,0.467995
00:00.3,0.466383
00:00.3,0.467069
00:00.3,0.46476
00:00.3,0.458773
00:00.3,0.463661
00:00.3,0.459166
00:00.3,0.457223
00:00.3,0.454206
00:00.3,0.461131
00:00.3,0.465739
00:00.3,0.461684
00:00.3,0.459753
00:00.3,0.466796
00:00.3,0.46609
00:00.3,0.475496
00:00.3,0.462468
00:00.3,0.454839
00:00.3,0.455804
00:00.3,0.455374
00:00.3,0.458055
00:00.3,0.452768
00:00.3,0.451249
00:00.3,0.450138
00:00.3,0.456805
00:00.3,0.45531
00:00.3,0.446932
00:00.3,0.452824
00:00.3,0.456908
00:00.3,0.455165
00:00.3,0.454322
00:00.3,0.449399
00:00.3,0.44998
00:00.3,0.453533
00:00.3,0.456393
00:00.3,0.461036
00:00.3,0.451548
00:00.3,0.459423
00:00.3,0.453491
00:00.3,0.453788
00:00.3,0.45014
00:00.3,0.448914
00:00.3,0.445181
00:00.3,0.450465
00:00.3,0.449748
00:00.3,0.446231
00:00.4,0.443915
00:00.4,0.442289
00:00.4,0.444895
00:00.4,0.447332
00:00.4,0.441627
00:00.4,0.454745
00:00.4,0.451626
00:00.4,0.448289
00:00.4,0.452239
00:00.4,0.444029
00:00.4,0.452186
00:00.4,0.442543
00:00.4,0.436366
00:00.4,0.437204
00:00.4,0.44009
00:00.4,0.436874
00:00.4,0.431989
00:00.4,0.434867
00:00.4,0.437614
00:00.4,0.432591
00:00.4,0.446999
00:00.4,0.440398
00:00.4,0.434059
00:00.4,0.434583
00:00.4,0.439377
00:00.4,0.441688
00:00.4,0.437507
00:00.4,0.437842
00:00.4,0.440743
00:00.4,0.440426
00:00.4,0.43509
00:00.4,0.433773
00:00.4,0.438016
00:00.4,0.432796
00:00.4,0.434554
00:00.4,0.439987
00:00.4,0.42913
00:00.4,0.431131
00:00.4,0.430648
00:00.4,0.437398
00:00.4,0.435032
00:00.4,0.427004
00:00.4,0.429607
00:00.4,0.432442
00:00.4,0.433955
00:00.4,0.431863
00:00.4,0.432678
00:00.4,0.431942
00:00.4,0.434318
00:00.4,0.425461
00:00.4,0.431514
00:00.4,0.419483
00:00.4,0.43001
00:00.4,0.436792
00:00.4,0.424575
00:00.4,0.420234
00:00.4,0.428365
00:00.4,0.427944
00:00.4,0.42936
00:00.4,0.430372
00:00.4,0.41879
00:00.4,0.426224
00:00.4,0.425568
00:00.4,0.423573
00:00.4,0.424849
00:00.4,0.422155
00:00.4,0.420608
00:00.4,0.418098
00:00.4,0.427528
00:00.4,0.416969
00:00.4,0.422703
00:00.4,0.42443
00:00.4,0.42176
00:00.4,0.421288
00:00.4,0.422043
00:00.4,0.421868
00:00.4,0.426444
00:00.4,0.428603
00:00.5,0.432131
00:00.5,0.420004
00:00.5,0.421022
00:00.5,0.416327
00:00.5,0.418606
00:00.5,0.412267
00:00.5,0.416867
00:00.5,0.415487
00:00.5,0.416168
00:00.5,0.415946
00:00.5,0.413849
00:00.5,0.41931
00:00.5,0.410353
00:00.5,0.41512
00:00.5,0.409003
00:00.5,0.423137
00:00.5,0.418348
00:00.5,0.418029
00:00.5,0.41774
00:00.5,0.408354
00:00.5,0.414697
00:00.5,0.417735
00:00.5,0.415905
00:00.5,0.413034
00:00.5,0.40775
00:00.5,0.414093
00:00.5,0.412365
00:00.5,0.407923
00:00.5,0.408497
00:00.5,0.401892
00:00.5,0.413591
00:00.5,0.410364
00:00.5,0.41114
00:00.5,0.416273
00:00.5,0.410362
00:00.5,0.409091
00:00.5,0.4192
00:00.5,0.417474
00:00.5,0.402811
00:00.5,0.399072
00:00.5,0.406536
00:00.5,0.408618
00:00.5,0.409603
00:00.5,0.400167
00:00.5,0.404558
00:00.5,0.408476
00:00.5,0.402765
00:00.5,0.406613
00:00.5,0.403265
00:00.5,0.412205
00:00.5,0.405103
00:00.5,0.410527
00:00.5,0.402318
00:00.5,0.399554
00:00.5,0.405328
00:00.5,0.408566
00:00.5,0.405044
00:00.5,0.399953
00:00.5,0.397644
00:00.5,0.407028
00:00.5,0.400573
00:00.5,0.397626
00:00.5,0.397268
00:00.5,0.3932
00:00.5,0.399221
00:00.5,0.399702
00:00.5,0.395328
00:00.5,0.392693
00:00.5,0.398626
00:00.5,0.399877
00:00.5,0.396117
00:00.5,0.387782
00:00.5,0.399514
00:00.5,0.395693
00:00.5,0.399741
00:00.5,0.398704
00:00.5,0.398189
00:00.5,0.400622
00:00.5,0.397533
00:00.6,0.391807
00:00.6,0.390517
00:00.6,0.394851
00:00.6,0.390084
00:00.6,0.396367
00:00.6,0.393818
00:00.6,0.402014
00:00.6,0.390533
00:00.6,0.392561
00:00.6,0.392238
00:00.6,0.387049
00:00.6,0.387472
00:00.6,0.39298
00:00.6,0.394857
00:00.6,0.387716
00:00.6,0.393636
00:00.6,0.390596
00:00.6,0.395667
00:00.6,0.398265
00:00.6,0.38691
00:00.6,0.386233
00:00.6,0.385605
00:00.6,0.384396
00:00.6,0.390115
00:00.6,0.385867
00:00.6,0.381404
00:00.6,0.382026
00:00.6,0.386488
00:00.6,0.382011
00:00.6,0.380406
00:00.6,0.388107
00:00.6,0.391573
00:00.6,0.387609
00:00.6,0.384818
00:00.6,0.382647
00:00.6,0.387555
00:00.6,0.384198
00:00.6,0.383516
00:00.6,0.391931
00:00.6,0.385601
00:00.6,0.383457
00:00.6,0.386275
00:00.6,0.373376
00:00.6,0.377744
00:00.6,0.382036
00:00.6,0.381252
00:00.6,0.379218
00:00.6,0.383622
00:00.6,0.37509
00:00.6,0.384872
00:00.6,0.380093
00:00.6,0.379168
00:00.6,0.374669
00:00.6,0.378222
00:00.6,0.383908
00:00.6,0.381045
00:00.6,0.376885
00:00.6,0.380472
00:00.6,0.373461
00:00.6,0.376002
00:00.6,0.377192
00:00.6,0.374008
00:00.6,0.369379
00:00.6,0.374715
00:00.6,0.377771
00:00.6,0.37336
00:00.6,0.37032
00:00.6,0.367169
00:00.6,0.375488
00:00.6,0.372349
00:00.6,0.377697
00:00.6,0.372326
00:00.6,0.37857
00:00.6,0.376141
00:00.6,0.378222
00:00.6,0.378536
00:00.6,0.369888
00:00.6,0.369229
00:00.6,0.377635
00:00.7,0.380713
00:00.7,0.373024
00:00.7,0.362713
00:00.7,0.370974
00:00.7,0.36557
00:00.7,0.362934
00:00.7,0.377787
00:00.7,0.361869
00:00.7,0.368547
00:00.7,0.373643
00:00.7,0.37315
00:00.7,0.370149
00:00.7,0.368675
00:00.7,0.37801
00:00.7,0.375688
00:00.7,0.375802
00:00.7,0.361208
00:00.7,0.368127
00:00.7,0.37537
00:00.7,0.376071
00:00.7,0.362409
00:00.7,0.363939
00:00.7,0.365286
00:00.7,0.364323
00:00.7,0.376037
00:00.7,0.371169
00:00.7,0.355373
00:00.7,0.365293
00:00.7,0.364265
00:00.7,0.358985
00:00.7,0.356269
00:00.7,0.361814
00:00.7,0.36698
00:00.7,0.368584
00:00.7,0.365657
00:00.7,0.361757
00:00.7,0.371355
00:00.7,0.365524
00:00.7,0.366145
00:00.7,0.355574
00:00.7,0.356167
00:00.7,0.355733
00:00.7,0.360721
00:00.7,0.353584
00:00.7,0.359355
00:00.7,0.354481
00:00.7,0.359866
00:00.7,0.36006
00:00.7,0.353866
00:00.7,0.359681
00:00.7,0.360534
00:00.7,0.35536
00:00.7,0.362639
00:00.7,0.355794
00:00.7,0.357011
00:00.7,0.35679
00:00.7,0.363561
00:00.7,0.353235
00:00.7,0.346776
00:00.7,0.354723
00:00.7,0.353633
00:00.7,0.351899
00:00.7,0.350879
00:00.7,0.353535
00:00.7,0.348391
00:00.7,0.35229
00:00.7,0.35095
00:00.7,0.344416
00:00.7,0.352145
00:00.7,0.352205
00:00.7,0.349549
00:00.7,0.354717
00:00.7,0.35252
00:00.7,0.350892
00:00.7,0.358887
00:00.7,0.350813
00:00.7,0.343015
00:00.7,0.347041
00:00.7,0.343858
00:00.8,0.3472
00:00.8,0.350874
00:00.8,0.343304
00:00.8,0.346734
00:00.8,0.352054
00:00.8,0.356565
00:00.8,0.349693
00:00.8,0.344378
00:00.8,0.340169
00:00.8,0.34931
00:00.8,0.349306
00:00.8,0.342338
00:00.8,0.342321
00:00.8,0.347986
00:00.8,0.344432
00:00.8,0.352904
00:00.8,0.348302
00:00.8,0.342093
00:00.8,0.345254
00:00.8,0.338828
00:00.8,0.341165
00:00.8,0.339322
00:00.8,0.339646
00:00.8,0.343668
00:00.8,0.34713
00:00.8,0.341981
00:00.8,0.341426
00:00.8,0.341725
00:00.8,0.356314
00:00.8,0.347839
00:00.8,0.344536
00:00.8,0.338806
00:00.8,0.345157
00:00.8,0.348266
00:00.8,0.345764
00:00.8,0.335518
00:00.8,0.340264
00:00.8,0.34425
00:00.8,0.337944
00:00.8,0.331073
00:00.8,0.330943
00:00.8,0.344431
00:00.8,0.339452
00:00.8,0.342201
00:00.8,0.332512
00:00.8,0.337577
00:00.8,0.340278
00:00.8,0.334522
00:00.8,0.347614
00:00.8,0.326047
00:00.8,0.335284
00:00.8,0.336104
00:00.8,0.334492
00:00.8,0.331817
00:00.8,0.330234
00:00.8,0.332803
00:00.8,0.340039
00:00.8,0.338163
00:00.8,0.324864
00:00.8,0.331288
00:00.8,0.339324
00:00.8,0.336319
00:00.8,0.3276
00:00.8,0.342452
00:00.8,0.331538
00:00.8,0.332703
00:00.8,0.334313
00:00.8,0.330227
00:00.8,0.32849
00:00.8,0.332867
00:00.8,0.330308
00:00.8,0.326016
00:00.8,0.330191
00:00.8,0.322258
00:00.8,0.330774
00:00.8,0.327973
00:00.8,0.328488
00:00.8,0.325053
00:00.8,0.329203
00:00.8,0.33396
00:00.9,0.333002
00:00.9,0.333732
00:00.9,0.327833
00:00.9,0.331223
00:00.9,0.332737
00:00.9,0.34036
00:00.9,0.336309
00:00.9,0.321539
00:00.9,0.320039
00:00.9,0.326287
00:00.9,0.324094
00:00.9,0.32456
00:00.9,0.316754
00:00.9,0.32099
00:00.9,0.321221
00:00.9,0.328398
00:00.9,0.323075
00:00.9,0.32327
00:00.9,0.324168
00:00.9,0.323265
00:00.9,0.326478
00:00.9,0.3287
00:00.9,0.327218
00:00.9,0.326314
00:00.9,0.331838
00:00.9,0.320126
00:00.9,0.323605
00:00.9,0.327089
00:00.9,0.3245
00:00.9,0.318892
00:00.9,0.31121
00:00.9,0.31959
00:00.9,0.317049
00:00.9,0.320601
00:00.9,0.316215
00:00.9,0.323514
00:00.9,0.319082
00:00.9,0.317814
00:00.9,0.317694
00:00.9,0.317265
00:00.9,0.316647
00:00.9,0.326614
00:00.9,0.321931
00:00.9,0.324357
00:00.9,0.313752
00:00.9,0.319963
00:00.9,0.31754
00:00.9,0.321898
00:00.9,0.318468
00:00.9,0.309809
00:00.9,0.320869
00:00.9,0.316208
00:00.9,0.318007
00:00.9,0.312201
00:00.9,0.313667
00:00.9,0.312685
00:00.9,0.315833
00:00.9,0.317586
00:00.9,0.313459
00:00.9,0.314682
00:00.9,0.317409
00:00.9,0.319258
00:00.9,0.314635
00:00.9,0.31253
00:00.9,0.319879
00:00.9,0.320276
00:00.9,0.317967
00:00.9,0.312371
00:00.9,0.314147
00:00.9,0.311441
00:00.9,0.309184
00:00.9,0.309415
00:00.9,0.309954
00:00.9,0.303291
00:00.9,0.30986
00:00.9,0.319642
00:00.9,0.312693
00:00.9,0.304669
00:00.9,0.308833
00:01.0,0.312255
00:01.0,0.312898
00:01.0,0.318533
00:01.0,0.29887
00:01.0,0.316725
00:01.0,0.319284
00:01.0,0.310247
00:01.0,0.298834
00:01.0,0.313274
00:01.0,0.306736
00:01.0,0.306115
00:01.0,0.299425
00:01.0,0.300669
00:01.0,0.309548
00:01.0,0.305936
00:01.0,0.306235
00:01.0,0.307613
00:01.0,0.299157
00:01.0,0.304279
00:01.0,0.303257
00:01.0,0.31404
00:01.0,0.315802
00:01.0,0.315006
00:01.0,0.312972
00:01.0,0.309683
00:01.0,0.307545
00:01.0,0.303616
00:01.0,0.304816
00:01.0,0.297529
00:01.0,0.297408
00:01.0,0.29787
00:01.0,0.299999
00:01.0,0.299133
00:01.0,0.30015
00:01.0,0.304094
00:01.0,0.303686
00:01.0,0.30235
00:01.0,0.300928
00:01.0,0.298996
00:01.0,0.30223
00:01.0,0.303837
00:01.0,0.303043
00:01.0,0.301232
00:01.0,0.302751
00:01.0,0.294751
00:01.0,0.304366
00:01.0,0.307688
00:01.0,0.299087
00:01.0,0.296548
00:01.0,0.29947
00:01.0,0.29033
00:01.0,0.293987
00:01.0,0.292173
00:01.0,0.297577
00:01.0,0.291131
00:01.0,0.296619
00:01.0,0.299241
00:01.0,0.299494
00:01.0,0.298676
00:01.0,0.292396
00:01.0,0.301864
00:01.0,0.301787
00:01.0,0.305593
00:01.0,0.298576
00:01.0,0.302185
00:01.0,0.30166
00:01.0,0.2949
00:01.0,0.291291
00:01.0,0.293482
00:01.0,0.290325
00:01.0,0.292059
00:01.0,0.287856
00:01.0,0.295582
00:01.0,0.287768
00:01.0,0.290005
00:01.0,0.292662
00:01.0,0.296869
00:01.0,0.291676
00:01.0,0.293814
00:01.1,0.301216
00:01.1,0.291227
00:01.1,0.299944
00:01.1,0.294467
00:01.1,0.29116
00:01.1,0.289137
00:01.1,0.290937
00:01.1,0.284278
00:01.1,0.283639
00:01.1,0.284402
00:01.1,0.286427
00:01.1,0.285831
00:01.1,0.284982
00:01.1,0.284745
00:01.1,0.28333
00:01.1,0.2898
00:01.1,0.286312
00:01.1,0.286694
00:01.1,0.296381
00:01.1,0.293651
00:01.1,0.295828
00:01.1,0.289308
00:01.1,0.289695
00:01.1,0.287296
00:01.1,0.287441
00:01.1,0.292148
00:01.1,0.281779
00:01.1,0.28774
00:01.1,0.28434
00:01.1,0.278886
00:01.1,0.286505
00:01.1,0.279714
00:01.1,0.279314
00:01.1,0.284803
00:01.1,0.285776
00:01.1,0.289214
00:01.1,0.28328
00:01.1,0.278388
00:01.1,0.291128
00:01.1,0.28772
00:01.1,0.281109
00:01.1,0.280954
00:01.1,0.291155
00:01.1,0.282788
00:01.1,0.282798
00:01.1,0.277054
00:01.1,0.281093
00:01.1,0.28366
00:01.1,0.282452
00:01.1,0.278363
00:01.1,0.279253
00:01.1,0.277474
00:01.1,0.275421
00:01.1,0.281553
00:01.1,0.285946
00:01.1,0.282199
00:01.1,0.279639
00:01.1,0.282243
00:01.1,0.284749
00:01.1,0.283199
00:01.1,0.285547
00:01.1,0.274691
00:01.1,0.279147
00:01.1,0.278436
00:01.1,0.273114
00:01.1,0.271112
00:01.1,0.280792
00:01.1,0.273532
00:01.1,0.271574
00:01.1,0.277815
00:01.1,0.268902
00:01.1,0.275369
00:01.1,0.275095
00:01.1,0.277258
00:01.1,0.273706
00:01.1,0.273994
00:01.1,0.282323
00:01.1,0.284282
00:01.1,0.278604
00:01.2,0.283995
00:01.2,0.278646
00:01.2,0.275397
00:01.2,0.276131
00:01.2,0.266062
00:01.2,0.2761
00:01.2,0.269004
00:01.2,0.269132
00:01.2,0.270016
00:01.2,0.270577
00:01.2,0.274219
00:01.2,0.275451
00:01.2,0.277697
00:01.2,0.262466
00:01.2,0.26843
00:01.2,0.270915
00:01.2,0.272576
00:01.2,0.265088
00:01.2,0.271727
00:01.2,0.27869
00:01.2,0.276633
00:01.2,0.27464
00:01.2,0.265765
00:01.2,0.271366
00:01.2,0.275515
00:01.2,0.26955
00:01.2,0.270569
00:01.2,0.268533
00:01.2,0.2642
00:01.2,0.279383
00:01.2,0.264692
00:01.2,0.266291
00:01.2,0.264295
00:01.2,0.265256
00:01.2,0.272643
00:01.2,0.258207
00:01.2,0.266607
00:01.2,0.273137
00:01.2,0.266458
00:01.2,0.264905
00:01.2,0.266023
00:01.2,0.272839
00:01.2,0.266818
00:01.2,0.267651
00:01.2,0.270056
00:01.2,0.264612
00:01.2,0.265528
00:01.2,0.262264
00:01.2,0.259835
00:01.2,0.262476
00:01.2,0.25581
00:01.2,0.264915
00:01.2,0.266067
00:01.2,0.266472
00:01.2,0.267804
00:01.2,0.259392
00:01.2,0.270069
00:01.2,0.267147
00:01.2,0.264448
00:01.2,0.265619
00:01.2,0.264391
00:01.2,0.267485
00:01.2,0.269479
00:01.2,0.261183
00:01.2,0.260064
00:01.2,0.260079
00:01.2,0.262779
00:01.2,0.263845
00:01.2,0.257871
00:01.2,0.256235
00:01.2,0.257155
00:01.2,0.260368
00:01.2,0.267514
00:01.2,0.256267
00:01.2,0.259679
00:01.2,0.26618
00:01.2,0.254018
00:01.2,0.255166
00:01.2,0.253475
